"","1_Exiqon_19715582_S01","1_Exiqon_19715583_S01","1_Exiqon_19715584_S01","1_Exiqon_19715585_S01","1_Exiqon_19715586_S01","1_Exiqon_19715588_S01","1_Exiqon_19715589_S01","1_Exiqon_19715590_S01","1_Exiqon_19715591_S01","1_Exiqon_19715592_S01","1_Exiqon_19715593_S01","1_Exiqon_19715594_S01","1_Exiqon_19715595_S01","1_Exiqon_19715597_S01","1_Exiqon_19715598_S01","1_Exiqon_19715599_S01","1_Exiqon_19715600_S01","1_Exiqon_19715602_S01","1_Exiqon_19715603_S01","1_Exiqon_19715607_S01","1_Exiqon_19715608_S01","1_Exiqon_19715609_S01","1_Exiqon_19715610_S01","1_Exiqon_19715611_S01","1_Exiqon_19715612_S01","1_Exiqon_19715613_S01","1_Exiqon_19715614_S01","1_Exiqon_19715615_S01","1_Exiqon_19715616_S01","1_Exiqon_19715617_S01","1_Exiqon_19715618_S01","1_Exiqon_19715619_S01","1_Exiqon_19715620_S01","1_Exiqon_19715621_S01","1_Exiqon_19715622_S01","1_Exiqon_19715625_S01"
"ebv-miR-BART13-3p",7.0024934502729,6.89529302591612,6.88987364449017,6.90216108119798,7.11020945809266,7.0163682796687,6.99086731523206,6.96694490174458,7.02075784605958,7.0863746085994,6.94412939209288,6.99951925108517,7.02480954854644,6.84211324243138,6.91962356323236,6.92164047862801,6.9087816700823,6.85160675899834,6.89762901855187,6.87420123019534,6.83115434914952,6.82438890870748,6.95836996614759,6.99489461041986,7.11030566752585,6.87986620944691,6.98833494953641,6.98647236080153,6.76541066563297,6.80278030479521,6.95969548268905,6.85415946531907,6.92215663609354,6.92621040960607,6.95820215376089,7.03313298981993
"ebv-miR-BART13-5p",6.25122333544914,6.32430287776516,6.35896587398238,6.38650359679378,6.32154066074788,6.39814212680391,6.43656621846901,6.42998921699036,6.4228940817023,6.38535106560603,6.39714128219923,6.44187606884593,6.45079508168962,6.39049297381912,6.45781081385153,6.47783052856966,6.43560905264482,6.47320172550594,6.3479170786779,6.37845356078643,6.45068147353864,6.38916903336158,6.47761389253245,6.46640545971352,6.48117583275918,6.4835580122106,6.44890620853464,6.42983936911822,6.48811119725834,6.55884358921159,6.54738201769564,6.563793343869,6.49715860476088,6.4658348726707,6.51279741842453,6.44648603195822
"ebv-miR-BART14-3p",6.3236436793258,6.30387848562033,6.36186652114183,6.38475494266968,6.32705139445228,6.40221635450768,6.39436081162169,6.4374335073543,6.45511761130267,6.44842904152786,6.38630580901203,6.43865382446509,6.35318145182785,6.4329925648942,6.39487724737867,6.39966861217369,6.30842763969519,6.44929908723446,6.33139928997786,6.39429192071576,6.40496553441748,6.38056964454468,6.40608649898141,6.4162951158765,6.48266714079263,6.40169566012415,6.45300953517595,6.44531310707505,6.42691387884526,6.44641880412231,6.52687141567058,6.45677455978115,6.41100835116996,6.41704060321612,6.42396103537117,6.42454791288417
"ebv-miR-BART14-5p",6.25718013873322,6.24782214673254,6.36582208864293,6.35021807555666,6.30483007325767,6.3546159398002,6.35428205542283,6.41771778733529,6.41509609813032,6.45082978290342,6.34009398796022,6.48849391325451,6.34418414813315,6.33915114197522,6.37399684068608,6.35614086173387,6.33338099826447,6.52642757025047,6.3202404990971,6.38330038168949,6.36835286729564,6.31692731147423,6.36957722464439,6.35515226860414,6.43204809409773,6.38800653218378,6.52933777578591,6.41712301148496,6.37505885691187,6.46415379692235,6.47741612211517,6.44828977004542,6.37173087956947,6.36569030030882,6.39973919231227,6.3829066074393
"ebv-miR-BART15",6.33085679266496,6.36234850553766,6.37686852507411,6.37047136660562,6.34150950930312,6.42202441887776,6.47893788240266,6.49118396697959,6.47459382124103,6.45411548927147,6.4100099626383,6.45896130834121,6.37422205340504,6.42954480588261,6.41187338798236,6.41943069034574,6.35513650114131,6.40784573687056,6.34270160292777,6.41548662477909,6.40352678799787,6.37121232474374,6.56706599706749,6.4500894769752,6.47594603075566,6.41991173136226,6.46536782415419,6.48116961501726,6.51547718477724,6.4557671162624,6.54740155569867,6.49295154921309,6.42716055812003,6.4451011700947,6.42860200145515,6.44832238342278
"ebv-miR-BART16",6.68846906875986,6.68437215314606,6.62078871936252,6.67355596105959,6.75050640927296,6.78185870799299,6.70742379813395,6.71345644590534,6.71672561268064,6.80110406111298,6.75759675561585,6.72718999039476,6.74164226175107,6.69921340916015,6.68769194503713,6.68461799497462,6.67636742273747,6.72886025615708,6.66225519704358,6.667254915571,6.69344444301263,6.66159530424634,6.66832309376797,6.69106198171165,6.6729484701505,6.64354814271316,6.69914023047485,6.63214669354585,6.5844275744348,6.68814982264937,6.7134166505431,6.66405863408857,6.68993920823282,6.6648787434629,6.69979530627923,6.75055365455868
"ebv-miR-BART17-3p",6.46851176262514,6.46082841256312,6.48452595528233,6.48672891040414,6.50037591716736,6.49668788470534,6.46659961357609,6.51306260407686,6.53689927021801,6.63690064400427,6.4954794996878,6.57998862511045,6.4634883472134,6.4947620459557,6.48142967877173,6.50471710384742,6.4676667799242,6.39055090655741,6.4065125159757,6.43291452251915,6.45766602170246,6.44244335866929,6.47159254434361,6.47620407649442,6.53551702768606,6.58401899103903,6.57998805135743,6.54398256813891,6.53048695596384,6.53925014771378,6.59222406220119,6.54630042959018,6.5255364125007,6.4873739235589,6.4964800427609,6.49277039946861
"ebv-miR-BART17-5p",6.32082127949335,6.38534847476846,6.39732318165924,6.35161120322359,6.38209495958772,6.47771815609463,6.4512555670902,6.45071980439122,6.42291695542655,6.42614522096029,6.39529409182634,6.34214114116191,6.39396654326601,6.52285245685235,6.43730515725367,6.38663013007398,6.38556064523783,6.49964326323598,6.42930018495304,6.43515933121556,6.48207362075081,6.45017103860074,6.46478216397653,6.42186026021076,6.46536045042921,6.57561929552111,6.39532369312529,6.44964151160874,6.4162574043304,6.46203598889706,6.54090583897961,6.5153589147022,6.42408420278742,6.45660249290757,6.4295418386634,6.42797353339184
"ebv-miR-BART18-3p",6.45497272163324,6.43605833498741,6.41317604477181,6.45603654186141,6.5375330093845,6.50308391618866,6.51560396720703,6.53612498461672,6.53951695042724,6.54569238560844,6.51391604726439,6.49039690949061,6.51949262411652,6.51245883521535,6.51457673455292,6.51945619188217,6.50723845614776,6.50259196522017,6.43355623008516,6.50232178116137,6.51252308016103,6.46715087264092,6.64495258175664,6.51905026625817,6.54375496991439,6.4890479370982,6.58131826457149,6.53357440123616,6.53888285760621,6.52801373202976,6.60493316987813,6.58046932000416,6.49583551349183,6.49920654542106,6.54495828541557,6.52462128432081
"ebv-miR-BART18-5p",6.30564335844309,6.34172418954302,6.34857606972025,6.3494371940002,6.30938156419402,6.36606677070203,6.41052818290904,6.40687021467178,6.37992280649914,6.41540723042673,6.3505461800289,6.41424769866433,6.40021783700169,6.44517641367012,6.44063982819707,6.40565405502395,6.38727507893395,6.29512588822103,6.37864287887579,6.33192588884997,6.36693468659506,6.40882789362988,6.35580992759708,6.42225985526372,6.43092207329252,6.4138134261493,6.3908407698537,6.40207854343036,6.42893540473078,6.50986113947846,6.50354409073342,6.51211047217483,6.41442158310013,6.39283860025528,6.433875025883,6.44691080400667
"ebv-miR-BART19-3p",6.96754952224887,6.87183566114483,6.98307181897393,6.87563103268146,6.97596543733069,6.97022922422276,6.92681858490943,6.88669596410116,7.03801295929048,6.9772654261195,6.96856865592595,6.92609289840446,6.98791383647095,6.84824434801892,6.92745696790734,6.90222261692246,6.8231968903238,6.83279891068634,6.8557624953191,6.89172349927679,6.83428839983808,6.85206004457676,6.79541775927355,6.90477769446554,6.87804440946438,6.92899246588987,6.81637944135014,6.93242899340255,6.78192010023555,6.79625935341294,6.95943874423715,6.87529381268963,6.93095212727162,6.92735015805106,6.92568836435365,6.92592214463596
"ebv-miR-BART19-5p",6.42008956810558,6.43024725222273,6.43146251920157,6.41073010528649,6.48632808912426,6.45332964753602,6.48844023236806,6.46144609936882,6.46710397041515,6.51224781099445,6.45129423551093,6.4323102140195,6.4252780079044,6.41859247587989,6.47856449097345,6.44396694370883,6.41219788134174,6.39253614535856,6.37050472666634,6.43093450295132,6.4034957373101,6.3733631492278,6.42659788477051,6.44096514331185,6.5213498787496,6.42774453368639,6.4234941059599,6.45472765730381,6.43413492954733,6.50904159410753,6.54097059397482,6.47565308030909,6.48904820151525,6.46034755702518,6.47203077342817,6.47189042588489
"ebv-miR-BART2-3p",6.32405041084318,6.32263726411284,6.41176114269197,6.3888186569179,6.36712732240243,6.4462754529113,6.48411946594732,6.40890025418621,6.42960853422757,6.48892320552326,6.39187469332207,6.69919387703586,6.38030159618419,6.46541929062631,6.35884013281161,6.41484424291076,6.36145362402481,6.46162574859772,6.39071212340841,6.41595740679049,6.37337093276523,6.4329986621322,6.40476935959496,6.37702263213954,6.41322838557384,6.50106295747291,6.47819348128798,6.44275147403991,6.37964550484701,6.41952181610438,6.49685400729237,6.4656039624379,6.40909917973688,6.43066358615836,6.41062613715365,6.4312710186037
"ebv-miR-BART2-5p",6.27154495400644,6.27620755980416,6.29579259217077,6.31899010041124,6.35964033702471,6.36544659920431,6.46309380746803,6.3868600458445,6.41566682712723,6.44246281836942,6.38884293933453,6.40939478414305,6.36978930138041,6.36095009571387,6.37202651387256,6.38136336338424,6.31704618541317,6.27243936361855,6.27775118134277,6.33684581037464,6.3490351660084,6.34433054267968,6.39519590757099,6.36520342888392,6.50048121558154,6.35671154003784,6.39020011065306,6.50006255610709,6.41047468587942,6.40707179679948,6.49371210452393,6.41812693139563,6.38415975020628,6.39759107807593,6.40927658911447,6.40454923294403
"ebv-miR-BART20-3p",6.32122595190767,6.35004330500082,6.37937327881491,6.3571545493558,6.41804693791566,6.42413216458585,6.36644380999109,6.39163407531844,6.46679817151798,6.41952160062887,6.44088225777402,6.48872775823711,6.39256898216077,6.40388992790526,6.43935428452591,6.4086897223885,6.36773552612947,6.31963611319937,6.33733766097205,6.42290008701857,6.41616605823174,6.36917226715693,6.43679130844769,6.49430933616405,6.48106877374172,6.40452336464723,6.35891599708391,6.4132020700958,6.44664635594619,6.4334246673487,6.48180940838622,6.45528837842351,6.46948050643033,6.43227799721613,6.44097717377354,6.4397394410725
"ebv-miR-BART20-5p",6.32420025279106,6.34859499726081,6.35906001630533,6.34870715659674,6.38610904432063,6.43063310061585,6.45186512235423,6.43584379974175,6.39568950439755,6.42641932097504,6.36161874343984,6.35406514562015,6.39042400558677,6.44381482461107,6.45780684667972,6.40028293337037,6.33577011709498,6.42072580510062,6.35613854284868,6.43037744553834,6.42474130069167,6.38613376966794,6.43856587795331,6.46233483218683,6.45280409292991,6.40978453475507,6.34752357482483,6.43465981177712,6.48487047353434,6.42483028499967,6.49541177613354,6.47018670371433,6.4304623837287,6.46124199500796,6.47688405912905,6.45178311793429
"ebv-miR-BART21-3p",6.34471517423025,6.37238535843993,6.39776719712022,6.38575704952229,6.39923910683331,6.42612445509487,6.48723928487411,6.43494136580053,6.46984702775065,6.53284643230369,6.45317269152983,6.5646260860673,6.40310985372078,6.42695929489407,6.41188055039266,6.41608276845894,6.36877017626093,6.36866609426396,6.34668183472898,6.40895988488931,6.39396794950863,6.36726247125087,6.39478659944172,6.42699781238748,6.47218229679556,6.55572469489908,6.43604810722354,6.47652691392482,6.41037454583856,6.42923912827808,6.55346880233085,6.45350537378055,6.4357068974998,6.45440551450481,6.45213424893801,6.45491873570766
"ebv-miR-BART21-5p",6.38658078884667,6.41760946978574,6.41896445671259,6.47638320089569,6.45063742602396,6.495465772492,6.51477172134008,6.51580680582579,6.48746882660001,6.49761865847073,6.47073507160981,6.5175156209566,6.48466625247771,6.54481436939289,6.5530968975323,6.52448649257698,6.46881674309783,6.50137364039221,6.45129116421916,6.48043442620083,6.49981350449603,6.50510300842993,6.55782800657141,6.50195337572995,6.57086021460626,6.4930740741765,6.58759232837017,6.54812310154247,6.6549154546903,6.59051495809644,6.58538347475217,6.58713959287826,6.53175108318056,6.54008034267971,6.54206574434365,6.50241362072297
"ebv-miR-BART22",6.30434377106997,6.3482136701047,6.38821231193232,6.37755396537778,6.37384895062195,6.44537836639397,6.45867555394972,6.43828934039223,6.43229352895624,6.41534595298257,6.39205237719525,6.42938932975063,6.41447678709171,6.39270014201806,6.44595548498696,6.43463654820796,6.42129432028942,6.31798403860395,6.38285275525143,6.39741647919482,6.40418094024534,6.32787422703995,6.38626595773769,6.42866588722671,6.48469837925932,6.42927366138705,6.511810037681,6.45090469642028,6.45264203529749,6.51305041579758,6.52471640245236,6.56436317140099,6.42733343627822,6.43871262711589,6.51064385667948,6.47169946463237
"ebv-miR-BART3-3p",6.25726293809808,6.3439332585994,6.34249093140839,6.30583340595279,6.29895079906037,6.34358031382261,6.43331442976261,6.39785624824057,6.44388142242896,6.4632861370241,6.38109041015851,6.37645591496995,6.32227603427369,6.38004917882492,6.35269549071422,6.39095786461315,6.32612382117702,6.31356950734607,6.30355307208748,6.33172900294307,6.34979488644996,6.31037852596418,7.06698988453081,6.34883909747935,6.44967827748469,6.35678565065694,6.4365684350857,6.40713505474858,6.46231236249121,6.42423398231537,6.56304078524496,6.45750437767605,6.5016378076505,6.37277292383991,6.40031840012597,6.41597428011925
"ebv-miR-BART3-5p",6.28577885521011,6.33669674668783,6.3678573227762,6.34551355671049,6.31840257104604,6.36762153602488,6.48992987174446,6.41874694870817,6.39221223587982,6.43540619579174,6.37633824674979,6.3388759732533,6.33681819654251,6.37126405206706,6.40586769503525,6.38698329535921,6.33020707469876,6.3448502192543,6.32606257620628,6.40378225226642,6.3849085404018,6.34135983017483,6.39464299172476,6.41238611269613,6.45227225557989,6.48037443449692,6.3706010790796,6.44845033858437,6.42763596188336,6.46565870424408,6.51349779723046,6.5028890468015,6.41673485020138,6.40309239806244,6.44412533174062,6.4100505795213
"ebv-miR-BART4-3p",6.30083655244876,6.28361071151548,6.33709855089893,6.33044612369109,6.33430667739711,6.39527760486853,6.37265752345095,6.39408622556169,6.3585140927226,6.42914923224039,6.39158084683269,6.33170468198619,6.39497654244964,6.339933780614,6.4481949212884,6.36469509577663,6.42170194502828,6.29296408476888,6.36788504385021,6.32123353578579,6.32477628234878,6.30189815301448,6.33748920518213,6.37960309692804,6.40795151871353,6.37764045860061,6.40237504176886,6.36263903532766,6.46038925139945,6.49473337150478,6.48421325619113,6.46117079964011,6.34851662844492,6.41517265811725,6.38177526356634,6.41868316033714
"ebv-miR-BART4-5p",6.29517576506611,6.34102740833071,6.34314761704095,6.36616023046524,6.32154246745835,6.40333906083164,6.37937205650519,6.38677295054629,6.43885747002444,6.45012119713105,6.383729522283,6.40184008457326,6.34317565098684,6.39283767955695,6.3444206127244,6.35073711294462,6.36335611063666,6.3892696133125,6.28483125512807,6.36518591541068,6.37522238343499,6.38767252495583,6.34304253704551,6.37428805791508,6.40507177987151,6.56330488963603,6.32811077133636,6.44183568385586,6.40681792353603,6.42121897997537,6.49180734008858,6.42865467092084,6.38384676051422,6.40821997038586,6.39331081336112,6.40334411381911
"ebv-miR-BART5-3p",6.29972686787479,6.33657201637203,6.34619619245068,6.36107455446136,6.39046479282707,6.40763174709326,6.39743667649963,6.42343701617883,6.4435377820641,6.45748732728449,6.40036341682371,6.45633148195992,6.41793767537782,6.38343828224203,6.44924301003306,6.43189499730081,6.40116698942231,6.46741009845444,6.36081979591137,6.45209486121628,6.42716966259061,6.40456096959069,6.49789678012454,6.42792285236482,6.51240287422668,6.40387700057301,6.38670121868753,6.48503633855828,6.44507124348368,6.44352130311311,6.50101660572045,6.48580618687341,6.44459328485327,6.42035450443331,6.45379824458018,6.46168109401762
"ebv-miR-BART5-5p",7.03165685877744,6.90464787355486,6.91849864754656,6.88153631210516,7.12929885731053,7.01471770988049,6.96215320161571,6.96067335955718,7.00845265168898,7.11601499686489,6.99420412324954,6.94296063784414,7.05517424702631,6.85224104452736,6.91941552288451,6.91927156006938,6.8776803660685,6.80754448133858,6.88547813843972,6.8179233713369,6.81667658664614,6.89324697860167,6.85570663427663,6.8894900440893,6.98459403144838,6.87315418651215,6.90526337603056,6.95941702958872,6.84978640390637,6.85129252872496,7.01087215198117,6.8962507106563,6.90166780914274,6.93880489661903,6.94281351063655,6.99286607586033
"ebv-miR-BART6-3p",6.67652018474764,6.58654119203405,6.55820167136916,6.59982029346752,6.79759002058076,6.68879831715265,6.68170878495153,6.64680080721631,6.65237666815916,6.75058900270834,6.67092271159654,6.77275297815913,6.69950617788121,6.61797317945428,6.64848191165502,6.65192605504291,6.61881905615239,6.60073177488048,6.57949944185333,6.592212138328,6.59168837187971,6.60233941630691,6.65897235419482,6.63037865370894,6.69431205153767,6.57355205579758,6.56077632046604,6.66622385876804,6.60265358380424,6.57673768025404,6.6460971709071,6.61156497848254,6.6366280844683,6.63446747620128,6.64142165480942,6.70471063022379
"ebv-miR-BART6-5p",6.28537111636456,6.24601640200798,6.31462024718142,6.30561534780115,6.28171598110597,6.34646096161389,6.32776516223205,6.38326776609248,6.36732100426539,6.43018828664921,6.34264915250461,6.29364927374616,6.31129529626845,6.38994279437588,6.35702285467616,6.35887410569746,6.31453498119923,6.3425174846388,6.30169181019493,6.33224592678195,6.44696127439316,6.31001665729463,6.37719987794297,6.41237869263777,6.39922969303415,6.36616539048636,6.34355018217888,6.38515674750233,6.37873232500548,6.43360413182655,6.49231844458553,6.43597570228484,6.38343067603574,6.37084788971686,6.40317949402526,6.38104677598249
"ebv-miR-BART7-3p",6.29747029346996,6.30570580101254,6.36101700917929,6.35314259430797,6.31815113797853,6.37508397309211,6.36552037104003,6.40879963147262,6.42823185681075,6.49527216147579,6.38964046609963,7.06087401725284,6.35668274156404,6.37238159287668,6.41747897363831,6.42862115953479,6.34569784715158,6.3364581007563,6.32980634840582,6.38062965985182,6.40228557110182,6.31455200392419,6.34827097008917,6.39922502594016,6.47910972221826,6.37461886157488,6.40380929802132,6.43149148316975,6.3967203302467,6.46142222204241,6.53695116545805,6.49758290413331,6.378821498625,6.39192109878561,6.43050406660166,6.42092141905357
"ebv-miR-BART7-5p",6.36222798038994,6.38282608226218,6.37459281799204,6.40197178423302,6.41173970607262,6.42484668234218,6.43369261260631,6.43245150440344,6.47000513313063,6.4713541642401,6.45136560375465,6.40523112629777,6.40430884112856,6.44205481571122,6.4674152972018,6.43307383474995,6.3704679240673,6.39337238552454,6.3923969498787,6.42314357194523,6.36930738707461,6.38338041851892,6.46710890878426,6.45324390240054,6.46438057469536,6.49189525384357,6.40913054021149,6.45354614623537,6.50366098029896,6.45819562607196,6.51783985443164,6.45181620861044,6.45809814504512,6.43124227477371,6.46084842439648,6.49293614604838
"ebv-miR-BART8-3p",7.91012746810501,7.84216918516339,7.53236793691716,7.79414389430408,8.04233154349973,8.05930086764146,7.8950948494828,7.70106784744992,7.60147940920991,8.22315449043399,7.79282164079087,7.92012422913559,8.00112834551999,7.49902908563467,7.73754795194319,7.7237004766899,7.85855636341619,7.55383733640828,7.7261494876348,7.49802840546342,7.49284805300898,7.57990473282375,7.64689952356436,7.80900142761526,7.64887917797782,7.41700535247154,7.79241713851375,7.71849389421993,7.35366661473901,7.41977933290941,7.59190586481222,7.42126254534902,7.63639543654522,7.66651541049008,7.66425275651679,8.01764443888208
"ebv-miR-BART8-5p",6.23452482369584,6.31589365752264,6.32575813500981,6.30409177784645,6.31579809753034,6.38319004449476,6.39466251348286,6.42203232512932,6.38537361625324,6.41404890258408,6.35527439439171,6.3584102953027,6.38093386178431,6.37888637990223,6.44464977520753,6.40782906396489,6.36233859593334,6.41775472474359,6.34746474464007,6.40732521811979,6.3590911377006,6.36169720665448,6.45032788269618,6.40107415473315,6.48955153083892,6.38791762605461,6.41004015342059,6.40168566840153,6.45114532681447,6.42210871778338,6.51812758045397,6.46974052497204,6.44934187179263,6.36922237119465,6.41597008825225,6.38782915624391
"ebv-miR-BART9-3p",6.32070907708817,6.32609688931908,6.40807275998364,6.35434660302372,6.36015771098689,6.37445201781947,6.45344690464216,6.43065614311248,6.44588767161392,6.51627293065503,6.41264604534832,6.54886306853157,6.36821373313861,6.44434440453309,6.39675380242958,6.38500835429794,6.33507980152935,6.32122072609137,6.33787886584935,6.35000239545684,6.38331650753877,6.37491643805661,6.39582612042672,6.40616565877572,6.44229766594392,6.62350693643847,6.42796321355509,6.46860866498822,6.41779301308605,6.45541581246498,6.5347230360569,6.48220063883527,6.42895925575014,6.40493912390575,6.4350542385936,6.4306001233489
"ebv-miR-BART9-5p",6.30565421219407,6.32647208864632,6.36296746329707,6.37534869161626,6.37891923879962,6.38315658293642,6.45444096421375,6.43225243401603,6.48365446800619,6.51362375685479,6.42157754813312,6.36854118491312,6.37014989770024,6.41170857441912,6.41137553358709,6.40382047542549,6.33968977849917,6.35523521655561,6.31030231448928,6.36746240190944,6.34895715132959,6.43323902069576,6.34806221356539,6.39001020712723,6.43373954739699,6.36697158939819,6.37818982380385,6.4320884294385,6.38055543397678,6.41849429905251,6.47706190847651,6.42379735061855,6.39591081099866,6.39008717007981,6.4213104903132,6.42093542624882
"ebv-miR-BHRF1-1",6.96558959402684,6.90599410507895,6.9344183582722,6.8976357755679,7.08532219467094,7.02688855453131,6.94493302457691,6.97724059426294,6.91836088666154,6.99749162148546,6.97758682593417,6.97159428987499,7.03642389992803,6.81888191975447,6.97110025871616,6.94692932887457,6.89856461910792,6.81206245747433,6.88649625323049,6.80366239536362,6.83554408243225,6.81706117073181,6.85521539981339,6.94670602471995,6.91968985039203,6.89466532136069,6.87032154590435,6.91003600180438,6.85788483786961,6.85444218121939,7.02040959995396,6.86134960458816,6.91242544780072,6.87955468054798,6.95066878134527,7.0188601244559
"ebv-miR-BHRF1-2-3p",8.80711444432534,8.84246437792366,8.233668641715,8.79319556033714,9.05570017592821,8.89955940714613,8.77019325364556,8.49994041319699,8.4920236566876,8.90599342163805,8.5241690822546,8.82829251567091,8.91104410505545,8.41325751399781,8.69593010628474,8.61835170999354,8.94631223763509,8.80866966265588,8.79353699194355,8.33569138951324,8.37641527605996,8.47608187855888,8.74958569470573,8.76153526338052,8.63884758878752,8.42285721061932,9.06938463985134,8.75049373498119,8.6549685519063,8.67532497925238,8.86894800835674,8.66593172908358,8.59054232348933,8.76583345578281,8.67289306421515,9.11717826492633
"ebv-miR-BHRF1-2-5p",6.35927961989492,6.37897657183347,6.35892776353468,6.4319578833379,6.33710061432836,6.36115648136023,6.52441264764831,6.44764511917536,6.46660657676133,6.42989660971206,6.39381445717747,6.42903973401,6.37075138609022,6.33736413552538,6.3842396897589,6.43907001944513,6.41179847977161,6.24557751104363,6.32413840811379,6.34121198352647,6.35867321302394,6.26427030217541,6.33596982240999,6.32602918350883,6.42587641257949,6.48547402657149,6.3629895993161,6.43769780235733,6.4943044039868,6.4549730822746,6.52468114556162,6.53831589805071,6.45017194859447,6.47538941552755,6.44844351400186,6.41290783930715
"ebv-miR-BHRF1-3",6.36411800429767,6.37491300739933,6.43576005809477,6.41593482497025,6.40437763919097,6.4494121194044,6.44532534487463,6.44463322451348,6.46440481430237,6.57038244123503,6.4531819178539,6.5593309330261,6.43204032791247,6.47255274072561,6.44080014787763,6.43293049152997,6.38302109992477,6.40986199570915,6.40070106845421,6.40997228117103,6.45119268594566,6.41475972226422,6.43081848901808,6.44974742963551,6.47620269498309,6.84958616461629,6.65946163516557,6.51604258599796,6.50684922019125,6.49143049648247,6.55378240203386,6.52113708565769,6.45559781168528,6.46871527892786,6.46368292712361,6.45536163818011
"Empty",6.39839674460347,6.46229318640025,6.4881400957169,6.50703746399583,6.45638460368195,6.56290777018342,6.525981872214,6.56430331851829,6.54720154544062,6.53243543732534,6.50057869484421,6.54718330267293,6.55809120766635,6.6196408880082,6.61320187324776,6.56755218910448,6.54907223468285,6.62755944624166,6.53811153616388,6.60521358703725,6.60592539976655,6.55761501831383,6.60352712886803,6.63250145621051,6.56632502124379,6.54096498408432,6.50920622456406,6.54062179205325,6.59336439498944,6.65036345980236,6.6641299968427,6.65877989069458,6.56357704239071,6.53373519919502,6.54849132570105,6.51477872795182
"hcmv-miR-UL112",6.32936315602005,6.34597559804946,6.37730122147942,6.39235084925177,6.32024301862087,6.42791947717262,6.53194096199771,6.42644605901533,6.44858654228884,6.44797210520623,6.41630699221569,6.39668619223951,6.35139624419717,6.42238936849303,6.39326672324591,6.3991286527534,6.34532004271034,6.39664676752184,6.33885261908239,6.38797149226449,6.37419781608171,6.37490105837087,6.38655769102838,6.44642503661352,6.4550985564744,6.37705151967691,6.37709792218975,6.48109160084786,6.41045814039201,6.43719839251688,6.52560867221514,6.48638010659667,6.41387570567464,6.4407239538713,6.41530469895346,6.44491311778814
"hcmv-miR-UL148D",7.19946070724408,7.23567881898459,7.15019974650601,7.19764487288065,7.32571570070888,7.293351528983,7.167766583644,7.20064099138676,7.27698062467305,7.39946131767018,7.22900021651825,7.17836908603802,7.18599820008149,7.05742814310222,7.21347051487359,7.21137777403821,7.16820449540328,7.05438235495121,7.11248727301729,7.06233597416291,7.04455974885035,7.08347323720861,7.10234563763566,7.23730000664134,7.15450051958523,7.02357102756072,7.17842943651392,7.2014164255728,7.07764756059763,7.07379894825388,7.20660822873356,7.09818681472356,7.16211528092046,7.14565319948226,7.20441463005433,7.27883565959359
"hcmv-miR-UL22A-3p",6.30688860206673,6.31357650464047,6.35176767589441,6.37738698173358,6.32241278538011,6.38747050888827,6.36956193274834,6.41499953227364,6.43896112525278,6.44083596375178,6.39742825544266,6.36101032186511,6.35604655550122,6.38732244412232,6.37661078456695,6.38921216958621,6.3274608753167,6.32930754658387,6.29126964748975,6.35754183046294,6.36399565679226,6.3509326933171,6.39794683098223,6.38877406012374,6.45207800813692,6.51642172118214,6.38891541671417,6.47175673567276,6.5450635665835,6.44078081265323,6.52184627829138,6.46046203334512,6.41238173690049,6.41891659170778,6.41700544092545,6.41877574493322
"hcmv-miR-UL22A-5p",6.32285344804824,6.35122609649288,6.39504261220609,6.38218221901504,6.35077553209099,6.44156238929555,6.41882787120948,6.46482053719213,6.41353648833188,6.44456345822467,6.39090483041744,6.40857601705143,6.40935374098277,6.49808184720971,6.40584552686599,6.43630019993009,6.33140860296516,6.42564452626211,6.40837688568406,6.42031322480447,6.48428647956617,6.39932844237121,6.42803705432216,6.46092521242004,6.44820699902157,6.79906123840534,6.3962381457757,6.43496984367527,6.46573701168207,6.43822634704136,6.52989944676628,6.48713173816229,6.4679688048938,6.42510392111187,6.44820769749856,6.44812382035104
"hcmv-miR-UL36-3p",6.26734099069654,6.31675486527658,6.33857566678565,6.34855375304107,6.31616454244149,6.38260193278241,6.33020794715455,6.4069831138872,6.43171754638379,6.41158950326937,6.36301093527681,6.39566627405274,6.32378591363382,6.36106015201627,6.3598482467949,6.35725917463894,6.31378739467042,6.30601157814239,6.28088562021367,6.40005142939614,6.32929847509894,6.3181025789816,7.42828945674147,6.39057351726687,6.43338515721697,6.3497521651297,6.38375508599443,6.40711712221815,6.35377393122046,6.42293736287049,6.48796431505748,6.45936853295308,6.36468098340856,6.38434374740222,6.36987839856521,6.41896107179541
"hcmv-miR-UL36-5p",6.31865273891144,6.36969341912901,6.37964024079321,6.40616716562225,6.39132075333975,6.42306924512575,6.41015745112708,6.43378958991145,6.43928862435734,6.65259984970934,6.39926705224641,6.38379212004286,6.39010247865893,6.52264201281047,6.37659974453638,6.40342874693235,6.38069058757357,6.35879456012308,6.32537747313384,6.36008226683288,6.42929808432406,6.40065809298176,6.44158869078183,6.43964457598317,6.44415692402037,6.37136622826652,6.39982852877823,6.45412787177592,6.46050735229119,6.47846285062836,6.56663005438689,6.49122954458074,6.4639740876896,6.42516472724209,6.41500382230229,6.44028778103123
